id,id_externo,nombre,titulo,descripcion,producto_tipo_raw,fecha_alta,estado_raw,raw_json,inserted_at,motivo
56,179087.0,Manual. Gestión auxiliar de documentación económico-administrativa y comercial (UF0519). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408),,,1.0,2022-04-13,2.0,"{'ID': 179087.0, 'MODULO': None, 'NOMBRE': 'Manual. Gestión auxiliar de documentación económico-administrativa y comercial (UF0519). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.08.00.634023 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.346490 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Gestión auxiliar de documentación económico-administrativa y comercial (UF0519)', 'HORASFORMACION': 90.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'ADGG0408', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF0519', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF0519', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
106,180897.0,UF1964 - Conexionado de componentes en equipos eléctricos y electrónicos,,,1.0,2022-06-01,2.0,"{'ID': 180897.0, 'MODULO': None, 'NOMBRE': 'UF1964 - Conexionado de componentes en equipos eléctricos y electrónicos', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '06/01/2022', 'FECHABAJA': None, 'CREATED_BY': 'CLOUDIA', 'CREATED_ON': '01-JUN-22 02.40.14.639511 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '01-JUN-22 02.40.14.730201 PM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': None, 'HORASFORMACION': None, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': None, 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF1964', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 5.0, 'CODIGOMODULOUNIDAD': None, 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
57,179088.0,Manual. Comunicación en las relaciones profesionales (UF0520). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408),,,1.0,2022-04-13,2.0,"{'ID': 179088.0, 'MODULO': None, 'NOMBRE': 'Manual. Comunicación en las relaciones profesionales (UF0520). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.08.41.006143 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.346854 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Comunicación en las relaciones profesionales (UF0520)', 'HORASFORMACION': 50.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'ADGG0408', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF0520', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF0520', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
58,179089.0,Manual. Comunicación oral y escrita en la empresa (UF0521). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408),,,1.0,2022-04-13,2.0,"{'ID': 179089.0, 'MODULO': None, 'NOMBRE': 'Manual. Comunicación oral y escrita en la empresa (UF0521). Certificados de profesionalidad. Operaciones auxiliares de servicios administrativos y generales (ADGG0408)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.09.08.009749 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.348314 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Comunicación oral y escrita en la empresa (UF0521)', 'HORASFORMACION': 70.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'ADGG0408', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF0521', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF0521', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
59,179090.0,Manual. Plan de marketing empresarial (UF2392). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179090.0, 'MODULO': None, 'NOMBRE': 'Manual. Plan de marketing empresarial (UF2392). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.24.51.316737 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.347231 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Plan de marketing empresarial (UF2392)', 'HORASFORMACION': 70.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2392', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2392', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
60,179091.0,Manual. Control y seguimiento de políticas de marketing (UF2393). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179091.0, 'MODULO': None, 'NOMBRE': 'Manual. Control y seguimiento de políticas de marketing (UF2393). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.36.41.309235 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.351376 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Control y seguimiento de políticas de marketing (UF2393)', 'HORASFORMACION': 30.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2393', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2393', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
61,179092.0,Manual. Marketing y promoción en el punto de venta (UF2394). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179092.0, 'MODULO': None, 'NOMBRE': 'Manual. Marketing y promoción en el punto de venta (UF2394). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.37.13.896039 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.351731 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Marketing y promoción en el punto de venta (UF2394)', 'HORASFORMACION': 60.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2394', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2394', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
62,179093.0,Manual. Red de ventas y presentación de productos y servicios (UF2395).  Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179093.0, 'MODULO': None, 'NOMBRE': 'Manual. Red de ventas y presentación de productos y servicios (UF2395).  Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.37.45.366417 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.352820 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Red de ventas y presentación de productos y servicios (UF2395)', 'HORASFORMACION': 30.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2395', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2395', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
63,179094.0,Manual. Organización de eventos de marketing y comunicación (UF2396). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179094.0, 'MODULO': None, 'NOMBRE': 'Manual. Organización de eventos de marketing y comunicación (UF2396). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.38.11.141322 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.353195 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Organización de eventos de marketing y comunicación (UF2396)', 'HORASFORMACION': 60.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2396', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2396', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
64,179095.0,Manual. Protocolo en eventos de marketing y comunicación (UF2397). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179095.0, 'MODULO': None, 'NOMBRE': 'Manual. Protocolo en eventos de marketing y comunicación (UF2397). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.38.38.288568 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.352110 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Protocolo en eventos de marketing y comunicación (UF2397)', 'HORASFORMACION': 30.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2397', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2397', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
65,179096.0,Manual. Plan de medios de comunicación e Internet (UF2398). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179096.0, 'MODULO': None, 'NOMBRE': 'Manual. Plan de medios de comunicación e Internet (UF2398). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.39.08.817407 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.347572 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Plan de medios de comunicación e Internet (UF2398)', 'HORASFORMACION': 60.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2398', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2398', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
66,179097.0,Manual. Evaluación y control del plan de medios (UF2399). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179097.0, 'MODULO': None, 'NOMBRE': 'Manual. Evaluación y control del plan de medios (UF2399). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.39.33.916649 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.352470 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Evaluación y control del plan de medios (UF2399)', 'HORASFORMACION': 30.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2399', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2399', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
67,179098.0,Manual. Técnicas de diseño gráfico corporativo (UF2400). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179098.0, 'MODULO': None, 'NOMBRE': 'Manual. Técnicas de diseño gráfico corporativo (UF2400). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.40.11.824883 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.346125 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Técnicas de diseño gráfico corporativo (UF2400)', 'HORASFORMACION': 60.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2400', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2400', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
68,179099.0,Manual. Gestión de contenidos Web (UF2401). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179099.0, 'MODULO': None, 'NOMBRE': 'Manual. Gestión de contenidos Web (UF2401). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.40.42.123647 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.353543 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Gestión de contenidos Web (UF2401)', 'HORASFORMACION': 30.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF2401', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF2401', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
69,179103.0,Manual. Inglés profesional para actividades comerciales (MF1002_2). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179103.0, 'MODULO': 'MF1002_2', 'NOMBRE': 'Manual. Inglés profesional para actividades comerciales (MF1002_2). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.42.59.771631 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.353923 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Inglés profesional para actividades comerciales (MF1002_2)', 'HORASFORMACION': 90.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': None, 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'MF1002_2', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
70,179104.0,Manual. Investigación y recogida de información de mercados (UF1780). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179104.0, 'MODULO': 'UF1780', 'NOMBRE': 'Manual. Investigación y recogida de información de mercados (UF1780). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.44.07.649182 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.354302 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Investigación y recogida de información de mercados (UF1780)', 'HORASFORMACION': 60.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF1780', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF1780', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
71,179105.0,Manual. Entorno e información de mercados (UF1779). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179105.0, 'MODULO': 'UF1779', 'NOMBRE': 'Manual. Entorno e información de mercados (UF1779). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.45.16.213964 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.354647 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Entorno e información de mercados (UF1779)', 'HORASFORMACION': 60.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF1779', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF1779', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
72,179106.0,Manual. Tratamiento y análisis de la información de mercados (UF1781). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112),,,1.0,2022-04-13,2.0,"{'ID': 179106.0, 'MODULO': 'UF1781', 'NOMBRE': 'Manual. Tratamiento y análisis de la información de mercados (UF1781). Certificados de profesionalidad. Gestión de marketing y comunicación (COMM0112)', 'TITULO': None, 'CHIVATO': None, 'IDCUERPO': None, 'IDORGANO': None, 'FECHAALTA': '04/13/2022', 'FECHABAJA': None, 'CREATED_BY': 'VICTORMANUEL.ALBEZ@EDITORIALCEP.COM', 'CREATED_ON': '13-APR-22 12.45.46.195121 PM', 'DIFICULTAD': None, 'FASCICULOS': 0.0, 'MOTIVOBAJA': None, 'UPDATED_BY': 'CLOUDIA', 'UPDATED_ON': '19-MAR-24 09.02.19.355006 AM', 'DESCRIPCION': None, 'EXTRAINFOWEB': None, 'FECHA_PUBLIC': None, 'ABREVIATURAWEB': 'Manual. Tratamiento y análisis de la información de mercados (UF1781)', 'HORASFORMACION': 60.0, 'IDPRODUCTOTIPO': 1.0, 'MOTIVOASOCIADO': None, 'CODIGOCERTESPEC': 'COMM0112', 'IDPRODUCTOPADRE': None, 'UNIDADFORMATIVA': 'UF1781', 'IDCATEGORIAPADRE': None, 'IDPRODUCTOESTADO': 2.0, 'CODIGOSNECESARIOS': None, 'IDPRODUCTOSUBTIPO': 14.0, 'CODIGOMODULOUNIDAD': 'UF1781', 'IDCATEGORIAGENERICA': 2.0}",2025-11-11T10:06:33.540813,Sin referencia
